Dave-Larson,"If you watch notifications, you can see anyone commenting with your username, and respond to them on the card they commented. Alternatively, you could create a chat board specifically for discussion.

You can vote for Trello's proposed member to member messaging feature here: Trello
  "
Dave-Larson,"Technically the viral coefficient is the contagion rate only (K-factor). But that is just one growth factor, and so people often include other growth factors in reporting.

K/virality is essentially of course how many additional users one new user will bring organically. But viral cycle time is even more important. If it takes a year for each user that invites another to do so, you will have very low growth!

Plus both factors multiply non-viral growth (e.g. paid marketing) and so it's more enlightening to determine an ""amplification factor"" overall and then factor for cycle time, i.e.:

Here's how that would look comparing K=0 on top of a sample non-viral growth rate:


Source for both images: How to Model Viral Growth: The Hybrid Model
  "
Dave-Larson,"Virality (e.g installs from invites) multiplies non-viral growth (e.g. paid installs). So it's more enlightening to determine an ""amplification factor"" overall rather than just a viral coefficient, also known as K-factor or contagion. This is especially true with a Facebook game due to the variety of paid methods of promotion possible.

Use for v = total installs from invites / total non-paid users and then for p = total paid installs. Calculate amplification factor growth as (1/1-v)*p. P here can be total users from all non-organic invitation channels.

Source: How to Model Viral Growth: The Hybrid Model

Of course, this should be multiplied times viral cycle time (calculate via Viral Growth Model 2)
  "
Dave-Larson,"I love that I don't have to optimize it with AutoHotKey scripts because the keyboard shortcuts and design are so well thought out. And that you can integrate it with other apps now that there is an API, such as Trello (https://zapier.com/home/AsanaAPI...  )
  "
Dave-Larson,"Twitter's ""403 Forbidden"" code is described as:

""The request is understood, but it has been refused. An accompanying error message will explain why. This code is used when requests are being denied due to update limits.:
  "
Steve-Case-1,"A lot! I don't remember the total spending but do recall in the early 1990s our target was to spend 10% of lifetime revenue to get a new subscriber. At that time I believe the average subscriber life was about 25 months and revenue was about $350 so we spent about $35 to acquire subscribers. As we were able to lower the cost of disks/trial/etc we were able to ramp up marketing. (Plus, we knew Microsoft was coming and it was never going to be easier or cheaper to get market share.) When we went public in 1992 we had less than 200,000 subscribers; a decade later the number was in the 25 million range. That helped drive our market capitalization up from $70 million at the time of the IPO to $150 billion when we decided to combine with Time Warner to accelerate our transition to broadband and diversify our revenue mix.
  "
Steve-Case-1,"I am pleased that my Quora answers have been helpful to you and apparently to others as well. 

I am happy to contribute.  I signed up for Quora last Fall because I had heard about it and was intrigued.  I was initially reluctant to post answers, as I wasn't sure I wanted to add yet another social media responsibility to my repertoire.   But I jumped in the water a couple months ago and started answering some of the questions that had been posed to me.   I found it didn't take that much time, and my answers helped clarify some things (especially related to the early days of the Internet).   So I am now happy to check in every week or so, and will post when I think I can add something to the dialogue.

I have always enjoyed building and participating in the community aspects of the online medium.  Indeed, I started writing monthly ""letters from Steve"" to members of our online community 20+ years ago, and regularly posted on AOL message boards, especially in the early years.  I backed away as things got crazy, but reengaged via Twitter a couple years ago.   I run into a lot of people who I don't even know who say they get value from my tweets, and I hope the same is true with answers on Quora.  

I share the view that to whom much is given, much is expected. The Internet has been good to me (to say the least), and I am happy to give back.  My hope is that some of my perspectives might be useful to others (and in particular helpful to entrepreneurs building companies, as I want to be a champion of their efforts).  Plus, I am a sponge for knowledge, and I recognize I too can learn from participating.

Thanks for asking.
  "
Steve-Case-1,"A good place to start is to learn from Teddy Roosevelt, who said this a century ago:

""It is not the critic who counts; not the man who points out how the strong man stumbles, or where the doer of deeds could have done them better. The credit belongs to the man who is actually in the arena, whose face is marred by dust and sweat and blood; who strives valiantly; who errs, who comes short again and again, because there is no effort without error and shortcoming; but who does actually strive to do the deeds; who knows great enthusiasms, the great devotions; who spends himself in a worthy cause; who at the best knows in the end the triumph of high achievement, and who at the worst, if he fails, at least fails while daring greatly, so that his place shall never be with those cold and timid souls who neither know victory nor defeat.""
  "
Steve-Case-1,"The move to unlimited, all-you-can-eat pricing was a decision that was almost a year in the making - but the final decision came together over a weekend.  

We had done a lot of testing and research in late 1994 and early 1995 and it was clear that as more consumers embraced the Internet, and as we were able to build lower cost communications networks to drive down our costs, and as new revenue streams like advertising started to show promise, and as dozens of local ISPs (Internet Service Providers) emerged with flat rate prices, that we needed to shift to unlimited pricing.    The question was when, and how.   

It was a big, wrenching change that had lots of implications, so there was a lot of internal anxiety, as well as external concern among investors, partners, etc.   It came to a head over a weekend as Microsoft announced they were offering MSN on a flat rate basis, and it was clear they were planning to steal a lot of market share from AOL.   So I decided within hours of their announcement that we had to match them, and the company worked throughout a weekend so we could make an announcement.  

When we announced the shift (to $19.95 for unlimited use), a lot of investors bailed and the stock was under a lot of pressure, and as usage soared our customers became irate about busy signals - so some of the internal fears came to pass - but despite the difficult  transition, we knew it was the right thing to do, and we never looked back.  

That pricing decision, coupled with a series of acquisitions and products to position AOL as ""the Internet and a whole lot more"" (in other words, we provided full access to the Internet plus a wide range of services that were exclusive to AOL members) led to unprecedented growth for AOL in the late 1990s.
  "
Steve-Case-1,"AOL was very successful in the 1990s in building a significant brand, audience, and market capitalization.   Indeed, a decade ago it was the most valuable Internet company and one of the most valuable companies in the world.   That enabled us to merge with Time Warner in a deal that gave AOL shareholders 55% ownership of a company that had nearly $40 billion in revenue and almost $10 billion in EBITDA.    The problem was not AOL having a large number of users - that was clearly a big advantage and asset (much as it is today for Google, Facebook, etc) - it was that the management of the combined AOL Time Warner was unable to capitalize on the opportunities that existed to innovate and build more value.   As Marlon Brando said in On The Waterfront, it could've been a contender!   But as Thomas Edison noted a century ago, vision without execution is hallucination.  That, sadly, is the AOL/Time Warner merger in a nutshell.
  "
Mark-Suster,"Great question. Actually, I don't attend any Demo Days. I don't believe in Demo Days. I think they are a showcase of who is the best at on-stage presentations and who is the best coached & polished. It's why at Launchpad LA we don't do Demo Days.

I prefer to come before the Demo Day. I prefer 1-on-1 interaction. I like to get to know the companies, their issues, their struggles, their plans. Demo Day doesn't tell you any of that.

I'm not saying Demo Days have zero value. They teach companies to present their ideas cogently and in front of a crowd. But mostly they produce too much hype, too little value.

I should add then when I do attend events like TechCrunch Disrupt it's normally when I'm invited to speak or (gulp) sit on a panel. And I spend most of my time in the corridors talking with entrepreneurs & investors. My ADD is too strong to sit through a bunch of pitches.

Thanks for asking.
  "
Mark-Suster,"I love 500px. I'm very public about that. You should worry about me if I'm only very public about stuff I love AND have invested in otherwise I'd be just promoting rather than authentic.

I also love Uber. I'm sadly not an investor there either.

I saw both businesses early. I would love to be an investor in both. But as a VC you can't have FOMO (fear of missing out).

If I had done no good deals in the intervening period then there should be harder questions of me. But Maker Studios, DataSift and RingRevenue are all performing very, very well on revenue growth. And I have several other investments that I still feel are promising but not yet totally proven.

On 500px - I asked a partner to review it. He loved the product but wasn't sure how big their market would be and how tough their competition would be. Those questions still remain so just because a16z invested doesn't mean they're guaranteed to be successful. But for the record, I would much rather have 500px crush it and live with a bit of regret. They really have a fantastic product that for me as a user is 1000x better than other similar services I use.
  "
Mark-Suster,"Danny Zappin resigned. He signed his own letter and brought it to the board of directors. This is an indisputable fact. He was later removed from the board of directors by the common stock holders (we are a preferred stock holder). Upfront Ventures (and I personally) had nothing to do with removing him as CEO and own such a small % of common stock that we had no say in his removal from the board. How's that for upfront?
  "
Mark-Suster,"I wrote a list of my views for my blog, which you can read in detail here with links to each topic: What Attributes Make An Entrepreneur

But the summary is:

1. Tenacity
2. Street Smarts
3. Ability to Adjust
4. Resiliency
5. Inspiration
6. Hard working / disciplined
7. Ability to embrace & tolerated uncertainty / risk
8. Attention to detail
9. Competitiveness
10. Decisiveness
11. Domain knowledge (or ability to go really deep and learn it)
12. Integrity
13. Passion for what are you doing
  "
Mark-Suster,"Great question. Actually, I don't attend any Demo Days. I don't believe in Demo Days. I think they are a showcase of who is the best at on-stage presentations and who is the best coached & polished. It's why at Launchpad LA we don't do Demo Days.

I prefer to come before the Demo Day. I prefer 1-on-1 interaction. I like to get to know the companies, their issues, their struggles, their plans. Demo Day doesn't tell you any of that.

I'm not saying Demo Days have zero value. They teach companies to present their ideas cogently and in front of a crowd. But mostly they produce too much hype, too little value.

I should add then when I do attend events like TechCrunch Disrupt it's normally when I'm invited to speak or (gulp) sit on a panel. And I spend most of my time in the corridors talking with entrepreneurs & investors. My ADD is too strong to sit through a bunch of pitches.

Thanks for asking.
  "
Mark-Suster,"There is only one response to a request like this ... NFW.

The fact that they asked tells me ""run"" unless they're your only option.

Seriously, I'm not being facetious. This sounds like a relationship disaster waiting to happen. And this request sounds more intrusive than a proctology exam.
  "
Mark-Suster,"I guess I've been pretty public with the fact that you'd have to be a pretty big baby to complain about being a VC, as per my post: http://www.bothsidesofthetable.c...

Pros
well paid
people come tell you how they want to change the world - it's interesting
spend time on problems / companies you're interested in. don't spend time with ones you're not
no quarterly sales / revenue targets
we get paid to network
we get to go where we want to go / when we want to go*
big t&e accounts (enough said)
you don't have to manage people (the older people get the less they really aspire to do this)

Cons
we're on the sidelines, not in the game. the game is always more fun
individual, not team sport
we say ""no"" all the time. contrary to other answers - this does wear you down
it is a ""get rich slowly"" industry

And as you can see from the balance, you'd have to be a pretty big baby to complain about being a VC [that said, the comments from Anon User above are VERY spot on about how many people in the industry feel, which is why it was so refreshing to read.]

If you want more details on the topic I wrote at length about it in the post linked above
  "
Mark-Suster,"Often VC's tell you ""keep in touch"" as a polite way of saying, ""no."" The reason they do this is that there's very limited incentive to say ""no"" outright because if you do catch a fire they don't want to have shot themselves in the foot.

My recommendation is to stay in touch with VCs whom you respect even after they say ""no"" and you will see the level of engagement they have with you.
- Do they return emails?
- Are they willing to help? (I'm surprised more entrepreneurs don't realize that VCs love to help - even when they haven't invested. Every VC you meet ought to be part of your network since they tend to know many people
- Are they willing to have occasional 15-minute phone calls?
- Will they meet periodically for coffee / updates on the business?

Most VCs WILL say ""no"" the first time. Not because they're jerks but because VC math is simple. In most larger funds each partner will do 2 deals per year. That equals a lot of ""no's.""

I wrote a guide to keeping in touch here: http://www.bothsidesofthetable.c...

And to why I believe it's vital to focus on lines, not dots (even in how you yourself pick which VC to work with):
http://www.bothsidesofthetable.c...

Many of the deals that I've eventually done started with, ""not yet.""

FWIW, I do tell people ""not ever"" when I feel that way. Usually it's just in an area in which I don't invest. I talked about that here if you're interested:
http://www.bothsidesofthetable.c...
  "
Mark-Suster,"It is pronounced Sue Stir but my whole life people have struggled with that and it is often said as ""shuster"" (which I'm fine with. just easier) or suss-ster (which I hate) or Sister as in (Mark's Sister. Who's Mark? And who's his sister?""
  "
Mark-Suster,"There's a problem with education in America these days in that too many people take on too much debt and still graduate with neither the right skills nor the right jobs to pay off this debt in a reasonable period of time. We create some indentured servants this way.

On the other hand, getting a broad education is tremendously important and much of the growth we get as youth to become ""individuals"" comes in these formative college years.

Perhaps we need more trade schools as they have in Germany?

I don't think there's an easy answer. But I know encouraging all 18 year olds to avoid college and go to startups is also problematic.

I've written about this topic before - right here: http://www.bothsidesofthetable.c...
  "
Mark-Suster,"2/20 seems to still be the norm in VC
  "
Mark-Suster,"It originally stood for ""Global Retail Partners"" since we funded CostCo, Starbucks, PetSmart, Dick's Sporting Goods, PF Changs, etc. - all from early in the company's history.

But since 1996 we've been focused almost exclusively on technology companies. We specialize in tech for: financial services, retail / consumer innovation, digital media & mobile. But we're still willing to look at physical retail concepts.
  "
Mark-Suster,"No, I would not invest. But not for the reasons you might think.

I don't know Kevin. Many people do. So I certainly wouldn't be the most informed person on whether or not to invest in his new company and I wouldn't have any distinct advantages relative to those who do.
  "
Mark-Suster,"No. That's not true. $50,000 was never promised. We ran two programs. Neither had a fund. We're considering having a fund for class 3 but haven't decided definitively.
  "
Mark-Suster,"GroupOn is not a threat to Google. That's dumb.
  "
Mark-Suster,"No. And any that ask for them are the wrong seed investors.

OK, now some more info since ol' Jim Andelman called me out below!

acting as a ""class"" (e.g. the whole group of investors) seed investors will have some veto rights that are associated with nearly anybody who gives you money. these are typically over things like selling the company, raising more money, acquisitions, large expenditures outside of the biz plan, etc. They are called protective provisions
I would try really, really ... REALLY hard not to give them to individual investors separately than those acting as a class. I have done it as an entrepreneur - it is painful.
If somebody is a substantive part of the investment round, they may end up getting them by default. You have to do the math on the % ownership of the preferred stock and look at the voting thresholds in the protective provisions.

So much for getting away with a one-liner sarcastic answer! ;-)
  "
Mark-Suster,"Yes, and it's total coincidence that on the day they were suspended Twitter ran the promoted Tweet #TwitterMobile and that UberTwitter was never suspended before being bought by Bill Gross & raising $17.5m.

As a long-time user of UberTwitter I find this kind of platform behavior offensive. Not as a VC or as somebody who loves Twitter & always has. But as a user of a product Twitter chose to punish. It sure would have been nicer on your users if you issued a public warning and had given them 72 hours to respond. Who got fucked today was me. A loyal Twitter user.
  "
Mark-Suster,"No. I was offered compensation and I turned it down.
  "
Mark-Suster,"I think understanding the motivations of why people would use your product is tremendously important. 
are they looking to make friends / connect with other people?
are they looking to validate a trade / profession they're in for lead generation?
are they looking to become an authority on a topic?
are they looking for fame?
are they passionate about topic areas and just want to contribute?
are they looking to be entertained to get over boredom?
are they looking to make money? friends? find love?

Whatever.  But once you understand human motivations and what drives them to want to come back to the site then you can develop incentives / mechanisms to drive this behavior.  Badges are one form of this.  Leaderboards are another.  Ultimately ""keeping score"" in some ways DOES drive behavior.  I think it is one seldom talked about fascination with Twitter - your follower numbers are public.  Gulp.  Size doesn't matter? Ahem.  I think LinkedIn capping the user numbers at 500 was a terrible mistake.  Once past the threshold you have no incentive to go higher.

But I digress.  Hopefully some value in my ramble.  My motivation to write it?  Quora love.  They have me hooked.  Somehow.  And I don't need a fucking badge to do it. ;-)
  "
Mark-Suster,"Already answered this one over at Startups: What would the ideal web technology start-up team be composed of?
  "
Mark-Suster,"The rule in humor is the same for giving speeches as it is for a VC pitch.  If you're SURE you're funny then it's totally fine.  Even disarming.  If you're not sure you're funny - you're probably not.  In that case it's best to avoid humor.

Great question.  BTW, one way to find out if the pitch comes across as funny is to test drive it a few times first on ""safe"" investors.
  "
Mark-Suster,"It is overused and I find often frustrates investors. 

I really think trying to help people understand what space you're in is important so I understand the reasons for doings this.  My suggestion is ... be subtle.  Don't say, ""we're the [x} of [y]"" because it sounds too cheesy.  Just say something authentic like ""we're similar to [x] in that we do [a,b,c] but where we're difference is [d,e,f].

My two cents.
  "
Mark-Suster,"Bio ALWAYS goes first and anybody who says it comes last is, well, wrong.  The most important thing a VC makes its decision on is the team.  Therefore you need to put your best foot forward. 

Additionally, you're about to talk about a bunch of cool new innovation you're working on and how you're going to change the world.  If you haven't shown the bio they're wondering the whole time ""on what basis do you have to make these claims?""

Examples: I had a very salesy guy pitching me on how he had built a world-class system to monitor & manage electricity consumption for every device in your house by a single patch at your circuit breaker and then using statistics to model which device is draining the most electricity.  The whole thing fascinated me but the whole time I thought I was talking to ""the sales guy"" and didn't know whether to believe his claims.  At the very end he mentioned he was an engineer from ... Caltech!  Man, I would have been leaning forward even more had I know this all along.

I talk about the effects of this in detail on the following blog post: http://www.bothsidesofthetable.c...
  "
Mark-Suster,"1. I did a short video at BothSidesoftheTable that talks about the key terms in the term sheet you need to know about AND how VCs calculate valuation differently than entrepreneurs and what to look out for. 

You can find there here: http://www.bothsidesofthetable.c...

2. Ycombinator open source term sheet is a good start for Seed deals. I have used this myself (slight modification): http://ycombinator.com/seriesaa....

3. TechStars did one, too: http://www.techstars.org/2009/02...

3. Many VC's use the NVCA (national venture capital association) standard template for their Series A,B term sheets so you should be aware of this and it's language. http://www.nvca.org/index.php?op...

4. Wilson Sonsini (one of most respected law firms in Silicon Valley) does a ""term sheet generator"" here: http://www.wsgr.com/wsgr/display...

5. Brad Feld does the best blog term sheet series.  So good, in fact, I seldom try to write on the topic.  His is already the Apex and I tell everybody to read it. Greg Martin created a DropBox PDF summary of the series, which is here: http://dl.dropbox.com/u/506322/T...


6. Ted Wang (Fenwick & West) created the ""Series Seed"" set of documents
http://www.seriesseed.com/files/...

[I know that Gunderson (law firm) put out a standard term sheet but I couldn't find it. .] If anyone knows please comment and I'll add to original post (or, heck, this is Quora ... just edit my post! and I'll accept)
  "
Mark-Suster,"My firm, GRP Partners, has more >25% of our total investments in the financial services sector, one of only a handful nationwide to do so.  3 of our partners have invested in financial services for more than 10 years. 

Example deals (IPOd or M&A):
BillMeLater
DealerTrack (financial services for auto dealers)
Prepay Technologies (in UK)
Envestnet

Current investments:
WaveCrest
Skyline Financial
ZestCash
Kyriba (treasury management)
mFoundry
MPay Gateway
  "
Mark-Suster,"Always quote options to people on a ""fully diluted basis"" because that is the possible percentage they will actually own if you allocate all options.  It's the same way that public stocks often report also on a fully diluted basis because otherwise you might own less than is theoretically possible.

As a side note, in VC we often talk about ""primary"" shares (e.g. owned and therefore used to calculate voting threshold and ""fully diluted"" shares. We assume our ultimate ownership will be on the latter.
  "
Mark-Suster,"There is no easy ""hack"" to become a good startup investor.  You first need to become a good entrepreneur (if you later want to angel invest) or join a VC firm as an analyst if you want to be junior in the industry.  But sincerely the best way is to go work at a startup for 5 years.

re: why most people are not suited to be angel investors - I wrote some posts on the topic.  See the second set of articles where the headline starts, ""for investors"" http://www.bothsidesofthetable.c...

[note - I see the tag ""angel investor"" but realize you *might* be talking about public market investing.  If so this is not relevant to you, but your question is too broad so I stuck to this narrower topic]
  "
Mark-Suster,"I don't think we can really say yet whether I'll be a successful VC in the long-run or not.  As of Sept 2010 I've been a VC for 3 years.  The average time it takes to exit an investment is 7-10 years if you're successful (12-18 months if you're not).

I divide VC into four phases:

1. Sourcing high-quality deals - This is where you build a network of people who refer deals to you and eventually it is hoped that you build enough of a reputation that entrepreneurs seek you out.  This filled my activities for my first 18 months. I'd give myself a 9/10 on ability to source competitive deals.  Only time will tell the quality in terms of financial returns but I'm delighted by the group of entrepreneurs with whom I work.

2. Working with early-stage teams / coaching / mentoring / setting strategy / rolling up sleeves - Writing checks is the easy part of VC.  That's why I always chuckle when I hear people brag about how many deals they've done.  All you have to do is be willing to pay the highest price or fund with the least diligence and you can write as many checks as you like!  But what I think separates the wheat from the chaff of investors is that some VCs turn up at board meetings and review financial spreadsheets.  Others muck in.  I'm in the latter camp.  If you like that sort of VC I think I'm a good fit for you.  If not, best not to take my money.  But I'd also say I feel I've done an 8 or 9/10 here.

3. Getting your companies to the next financing event - Inevitably as you start to make more investments and more time has passed more of your companies are going to need more money.  Raising money with them is a function of:
how good was the quality of the team, product, concept, market in the first place?
how has it developed since your investment?
how good are you at cultivating relationships with people further down the funding chain from you?
what is your reputation? do people trust you? want to work with you? believe you've backed good companies?
do you pick up the phone and dial for dollars alongside the entrepreneur or just ask them to go out and raise money and tell you when they're ready for your prorata check
Honestly, fund raising IS mostly down to the entrepreneurs / team.  But there's a lot more that a VC can do than most people know.  I'm frankly surprised how little my investors (I had 9 funds in my first company!) helped me.  I felt like I was on my own.  I swore I would never do that to the companies I fund.  I'm willing to put my reputation on the line with the entrepreneur (obviously where warranted).

The truth is that I'm just entering this phase.  Of the companies I've funded only one has gone through the next funding round (Ad.ly) and that went very well.  In the next 12 months at least four other of my investments will go through funding.  So far there has been strong in-bound demand.  But check back with me in a year and you can judge whether I've done well here.

4. Getting exits / Driving LP returns - Funnily enough I just wrote about this today http://www.bothsidesofthetable.c... - I think the best VCs help drive exits alongside their entrepreneurs.  I have done 6 VC investments - all within the past 20 months.  None have exited.  That's normal.  If they did it would be because there wasn't a huge outcome. 

But the truth is only time will tell whether I'm financially a successful VC and I'm comfortable in my skin saying that.  Any VC 3 years in saying otherwise would either be exaggerating, lucky or an extreme outlier (and obviously those do exist).
  "
Dave-Morin,"We only use native code. Period.
  "
Dave-Morin,"It entirely depends on the day. Serious skiers are pragmatic. If it is a powder day, you ski all day and your lunch is a Tram Bar or some other energy bar. If it is a bluebird day, you usually enjoy as much of the day as you can and then enjoy a nice Apr?s Ski lunch on a deck somewhere in the sun with friends. If it is an otherwise bad day (low visibility, bad snow, insanely cold) then the weather usually drives you inside to enjoy warm food and the fireplace.
  "
Dave-Morin,"Yes.
  "
Dave-Morin,"We wake up every day passionate about one thing: bringing people closer together. We believe that just as Twitter is building the town square, and Facebook is building the newspaper, that Path will build the homes. We receive notes every day from passionate users that tell us: my family has never been closer than they are now because of Path. This drives us more deeply than anything else to continue to innovate in how people connect, share, and communicate so that they can become closer to the people they care most about. We believe we are only at the beginning of the development of how humans will interact through technology. Finding new ways to bring people closer together is what keeps us coming in to work every day.
  "
Dave-Morin,"Green Dragon Tea. It is my absolute favorite.
  "
Dave-Morin,"We only use native code. Period.
  "
MG-Siegler,"The short answer is really simple: Tim Cook has now served as CEO of the company on three separate occasions (each while Steve Jobs was on medical leave ? including from January of this year until today when he was formally elevated to CEO). In each instance, not only has Apple survived, they've thrived.

That's fairly remarkable when you think about it. Each time, pundits have more or less said it was the end of Apple, and each time Apple ended up ahead of where they were when Jobs left. It was trial by fire, and Cook passed with flying colors. That's why it shouldn't have been surprising at all that he was next in line to be CEO.

The longer answer as to why Cook was chosen in the first place to fill-in during the medical leaves is more complicated to answer without personally knowing Cook. But I would imagine that out of all of Apple's execs, Cook is probably the most CEO-like. He commands respect because he has turned Apple's operations into the envy of everyone in the industry. No one could compete with the iPod because of Tim Cook. No one can compete with the iPad because of Tim Cook.

Jonathan Ive and Scott Forstall, both longtime execs, are also undoubtedly strong leaders. But at least up until this point, their roles have been more focused. I would guess that Forstall would be ahead of Ive in that line since Ive is known to be very singularly focused on industrial design.

What will be really interesting to watch is who takes over the more creative reins of Apple going forward. Is that done by Ive and Forstall in tandem? Does Phil Schiller weigh in? Maybe Cook is more involved in this than anyone outside the company realizes?
  "
MG-Siegler,"Email.
  "
MG-Siegler,"The answers here so far seem pretty fair. Though I would hope my year-and-a-half+ investing so far had something to do with it as well. While I suppose we'll all have a better view of that in a few years, so far I'm pretty proud of the portfolio we put together at CrunchFund.
  "
MG-Siegler,"The best way is to get ahold of one of the writers and submit it that way. I believe it's still typically up to an editor to make the ultimate call. And while the vetting process seemed rather lax for a while there, it seems to have tightened up quite a bit recently ? and rightfully so, in my opinion.
  "
MG-Siegler,"This is basically why I don't like star-based review systems ? it's entirely arbitrary and each person will have their own opinions as to whether 3 out of 5 would be good or bad or in between.

In baseball, going 3 for 5 at the plate is an excellent night. At school, getting 3 out of 5 on a quiz is a D-.

Anyway, I would typically see 3 out of 5 in the context of a movie review as average. For something like a smartphone review, that would probably be pretty ""meh"".
  "
MG-Siegler,"Uneasy is the best way to describe it. Based on the other staff I've spoken with, I don't think there's any question that AOL very badly mangled the situation. They brought this upon themselves and look rather foolish as a result.

The resulting drama (Paul's post, Erick's post, etc) probably also got a bit out of hand. But that's always been TechCrunch, so in a way, it's refreshing that some things never change.

I think you'll find things settle back to normal this week. And the stories will actually be the story again.
  "
MG-Siegler,"I suspect (though am not sure) that we may see something about this at the iPhone 5 event in the fall. It's pretty clear at this point that Nuance technology is in fact built into iOS 5 ? it's just not clear how extensively Apple plans to use it just yet. Will it be for accessibility features or for more general usage?

A bit more: http://techcrunch.com/2011/06/06...
  "
MG-Siegler,"I'll go ahead and answer this since services like Compete and Alexa are absolute jokes when it comes to this information, yet people still insist on referring to them.

TechCrunch traffic is up pretty significantly since the redesign?both in uniques and pageviews. I think this can be attributed to a few things:
The site loads *much* faster now.
We have more writers on TechCrunch proper, since CrunchGear, MobileCrunch, etc., were taken under our wing.
There has been a lot of big news this summer (Google buying Motorola, HP killing off webOS, Steve Jobs, etc.).

Below is our Google Analytics pageview chart since redesign:
  "
MG-Siegler,"Right now, it's still the Mac. The Mac has sustained Apple for far longer than any other product they've ever produced. Through good times and bad times, the Mac has lasted.

Second is the iPhone. Whereas the Mac disrupted a nascent industry, the iPhone completely turned over a massive one. The iPhone is making so much money now in a market absolutely exploding that I suspect that within a few years, it will be viewed as Jobs' crowning achievement.

Third is the iPod. This saved Apple. And it led to the iPhone and number four...

...the iPad. This could end up being number two or even number one when all is said and done. It's too early to tell. But the fact that it's already driven the number one PC maker (HP) to want to sell off their PC business, and affected the number two PC maker (Acer) in a bad way, says a lot.

Two wild cards are iTunes and the App Store. They're not traditional Apple products, but both have been extremely disruptive and have been catalysts driving the above-mentioned products.
  "
MG-Siegler,"The short answer is really simple: Tim Cook has now served as CEO of the company on three separate occasions (each while Steve Jobs was on medical leave ? including from January of this year until today when he was formally elevated to CEO). In each instance, not only has Apple survived, they've thrived.

That's fairly remarkable when you think about it. Each time, pundits have more or less said it was the end of Apple, and each time Apple ended up ahead of where they were when Jobs left. It was trial by fire, and Cook passed with flying colors. That's why it shouldn't have been surprising at all that he was next in line to be CEO.

The longer answer as to why Cook was chosen in the first place to fill-in during the medical leaves is more complicated to answer without personally knowing Cook. But I would imagine that out of all of Apple's execs, Cook is probably the most CEO-like. He commands respect because he has turned Apple's operations into the envy of everyone in the industry. No one could compete with the iPod because of Tim Cook. No one can compete with the iPad because of Tim Cook.

Jonathan Ive and Scott Forstall, both longtime execs, are also undoubtedly strong leaders. But at least up until this point, their roles have been more focused. I would guess that Forstall would be ahead of Ive in that line since Ive is known to be very singularly focused on industrial design.

What will be really interesting to watch is who takes over the more creative reins of Apple going forward. Is that done by Ive and Forstall in tandem? Does Phil Schiller weigh in? Maybe Cook is more involved in this than anyone outside the company realizes?
  "
MG-Siegler,"I'm on salary, so I'd have to break it down. But I'd imagine it's a good amount.
  "
MG-Siegler,"Nope. Though, as stated in that post, I had a few things from before my declaration that I had to answer. It's almost the end of the month, so more to share soon!

Spoiler: it's wonderful!
  "
MG-Siegler,"Who knows if it will actually be a MacBook Air, but I think that yes, it's inevitable for them to make a 15-inch Air-like notebook. (As MacRumors reported earlier: http://www.macrumors.com/2011/07...)

The reason is simple: the Air is the best computer they make, and the most recent update makes it more than powerful enough for many to buy one instead of buying a Pro (or replacing their Pro with one, as I did). When you consider that some people would like a bigger screen size, and some would like even more battery, again, I think a 15-inch thin machine is inevitable.

But again, perhaps it will or won't technically be an ""Air"". The clear movement across Apple's entire line is to forsake optical media. When Apple cuts the optical drive out of the 15-inch MacBook Pro (and I do mean ""when""), they can make it significantly smaller. Then they just need to trade the glass screen for the plastic one, and it will be much lighter. Boom - 15-inch Air-like machine right there.

A few more thoughts here, from earlier: http://parislemon.com/post/80996...
  "
MG-Siegler,"We're not just talking any old politician here, like a local city board member, we're talking the President of the United States. And plenty of other world leaders have used Twitter to varying degrees as well.

The post in question came about as I stood there in the White House watching the President take questions from people all around the country exclusively on Twitter. Then I thought about what the many people in 2006/2007/2008 who trashed the service as being pointless and something no one would ever use, would be thinking now.

The fact of the matter is that Twitter has become an extremely important service in the modern age. You can debate the degrees to which it has helped facilitate revolutionary actions, but there's no question that it has played an important role. And now it's fostering important political dialogue. What struck me most about the Twitter/White House event was the quality of the questions that came in.

That doesn't mean that Twitter has fully succeeded, of course. They do still need to figure out a viable business model that can sustain what they've built. But it would now be impossible to make the same arguments about the service that many were just a few years ago ? that it would never amount to anything. It already has.

And that's an important lesson for every startup that gets bashed for being something ""stupid"" that ""no one will use"". Sometimes it's those startups that have a chance to truly make a difference. By not fitting a mold, they can break others.
  "
MG-Siegler,"TechCrunch traffic always dips on weekends. The overall numbers are constantly changing (rising), and there are exceptions, but generally I would say that most Saturdays see traffic that is roughly half of a normal weekday.

But it's important to note that there are two key factors here. There are less readers, it seems. But there are also less stories we post on weekend days. Still, I would bet that if we did post a full weekdays worth of posts (30-40) on a Saturday, traffic would still be down.

Sundays are typically better traffic-wise than Saturdays because people seem to start reading tech news again on Sunday night. Perhaps this is to get ready for the week or maybe it's because many companies like to time stories for this slot.

Friday afternoons, for what it's worth, are perhaps even more dead than weekends.
  "
MG-Siegler,"Sadly, it's because our own TechCrunch Disrupt conference was going on at the exact same time. We all needed to be in New York (or covering remotely) for that.

I was actually invited to eG8 and would have love to have gone, but I was already firmly involved in Disrupt at the time, obviously. Hopefully they do another one next year that doesn't conflict and I'm sure someone from TechCrunch will be there.
  "
MG-Siegler,"Nope. We remove spammy ones, other than that, they aren't touched.
  "
